id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39831,2.17174,Entire home/apt,111,2,424,2020-02-09,4.38,7,341
331026,Small basic room in a nice apt,440881,Lee,Eixample,Sant Antoni,41.3785,2.16132,Private room,25,4,179,2020-01-02,1.88,1,212
333190,"Room,  Bikes and views!  SGL-DBL",1697782,Jóse,Eixample,el Fort Pienc,41.4012,2.18139,Private room,18,3,213,2020-01-12,2.28,3,31
335861,Modern Loft Near the Beach,1221038,Mar,Sant Martí,el Poblenou,41.40504,2.20384,Entire home/apt,120,5,91,2019-12-13,0.98,2,167
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39181,2.19263,Entire home/apt,95,3,4,2020-01-14,0.06,9,11
342641,Apartment in villa with garden&pool,1738696,Estela,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42882,2.10123,Entire home/apt,90,2,77,2020-01-03,0.99,1,338
343622,Spacious loft nearby pl. España ,1743695,Michel,Sants-Montjuïc,Hostafrancs,41.3765,2.14385,Entire home/apt,115,3,102,2019-10-12,1.69,1,315
343861,1BD FLAT WITH WIFI & AC IN GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40219,2.16311,Entire home/apt,125,3,18,2019-10-29,0.32,19,237
343864,3 BD APT IN THE HEART OF GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40656,2.15732,Entire home/apt,149,3,15,2019-12-15,0.22,19,206
343866,COSY 2BD + 2 BATH + 2 KITCHEN IN GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40545,2.15719,Entire home/apt,145,3,32,2019-11-03,0.38,19,198
346018,Room in a flat with Barcelona best view!,1753990,Filippo,Sant Martí,el Parc i la Llacuna del Poblenou,41.39196,2.18784,Private room,70,2,17,2019-10-09,0.18,1,364
351395,Charming Garden House Apt 3BR Apt,1435464,Jaume,Eixample,el Fort Pienc,41.39362,2.18183,Entire home/apt,125,3,35,2019-10-12,0.43,21,285
352772,Elegant Centric Attic WIFI Car Park,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38184,2.15119,Entire home/apt,145,2,101,2020-02-14,1.39,1,317
353640,Great Apartment in Heart of Born,1791076,Marta,Ciutat Vella,el Barri Gòtic,41.38109,2.17855,Entire home/apt,110,2,129,2020-01-21,1.82,2,180
357576,"Authentic Vintage Home ¨El patio de Gràcia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.39994,2.15211,Entire home/apt,153,1,199,2020-02-04,2.14,2,232
357958,Private terrace and bathroom & WiFi,1809119,Katja,Eixample,l'Antiga Esquerra de l'Eixample,41.38736,2.15547,Private room,65,2,156,2020-02-09,1.84,1,189
359841,"BacRou, design loft near the sea",1820272,Rosa,Sant Martí,el Poblenou,41.40331,2.20929,Entire home/apt,60,2,341,2020-01-26,3.64,5,253
363601,stylish flat in barcelona center,1837053,Ayal,Ciutat Vella,el Raval,41.37781,2.17345,Entire home/apt,60,32,26,2018-08-23,0.28,2,320
363739,small single/double room close to Plaza de España,1837622,Idoya,Sants-Montjuïc,la Bordeta,41.36961,2.13847,Private room,25,2,56,2020-02-05,0.66,1,37
364030,Beatiful Terrace in Bcn center  HUTB-OODIEZ94ZERO3,1839136,Mires,Eixample,Sant Antoni,41.3756,2.16127,Entire home/apt,175,3,278,2020-01-30,2.88,1,339
365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.37977,2.15495,Entire home/apt,119,3,75,2020-02-08,0.81,4,340
370665,vig HAPPY APARTMENT IN EL BORN IN THE OLD TOWN!,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.18118,Entire home/apt,90,29,0,,,132,365
377161,Rustic apartment Parc Guell II,1444707,Jesus,Gràcia,el Coll,41.41895,2.14928,Entire home/apt,80,2,362,2020-02-11,3.80,2,93
378998,PRECIOSA Y ACOGEDORA HABITACIÓN ,1903257,Flor,Nou Barris,Vilapicina i la Torre Llobeta,41.42618,2.17423,Private room,20,1,0,,,1,0
379868,INCREDIBLE VIEW front Sagrada Familia+PRIV.BALCONY,1906952,Khris,Eixample,la Sagrada Família,41.4055,2.17124,Private room,35,2,308,2020-01-14,3.28,2,79
380421,Double room with a balcony,1414100,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38437,2.18,Private room,48,1,417,2020-01-31,4.34,2,103
382000,Homely Apartment in Sagrada Família - 4 bedrooms,1915191,Montserrat,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.407,2.16823,Entire home/apt,110,4,188,2019-12-30,1.99,1,210
384063,nap2 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT!!,1447144,Acomodis Apartments,Eixample,la Dreta de l'Eixample,41.39606,2.17605,Entire home/apt,90,1,9,2019-08-18,0.10,132,365
384155,Barcelona Center Beach Top Design,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333,2.18125,Entire home/apt,64,32,70,2019-12-02,0.75,1,364
384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38855,2.16942,Entire home/apt,160,2,87,2020-01-22,0.91,8,265
384867,A PERFECT DOUBLE ROOM  BCN CENTER,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38777,2.16252,Private room,20,2,255,2020-01-27,2.72,2,51
385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38179,2.18179,Entire home/apt,180,2,210,2020-02-03,2.18,30,191
393717,Cosy apartment near Las Ramblas,1968590,Manel,Ciutat Vella,el Raval,41.37888,2.16744,Entire home/apt,83,3,314,2020-02-13,3.36,2,266
394692,A PERFECT ROOM FOR RENT CENTER BCN,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38784,2.16119,Private room,20,2,327,2020-01-28,3.46,2,45
399772,VERY CENTRAL 3 STOPS AWAY RAMBLAS,1995385,Ana,Eixample,la Nova Esquerra de l'Eixample,41.38221,2.15062,Entire home/apt,155,4,19,2019-08-17,0.20,3,7
399967,"COMFY ROOM, WIFI, CENTER OF BCN",1984642,Luciana,Eixample,el Fort Pienc,41.40168,2.18277,Private room,25,2,21,2020-01-01,0.22,1,80
401481,Centric Apartment in Barcelona,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.39186,2.1724,Private room,45,2,388,2020-02-04,4.06,2,161
402633,BARCELONA CITY CENTRE CHARM,2009370,E.,Sants-Montjuïc,el Poble Sec,41.37334,2.17021,Entire home/apt,250,3,210,2020-02-02,2.74,3,183
402657,"Central, Sunny & Charming + Wifi",1117598,Amanda & Karl,Sants-Montjuïc,el Poble Sec,41.3736,2.15934,Entire home/apt,95,3,241,2020-01-26,2.64,1,12
408127,chambre double à louer,2032512,Magali,Eixample,Sant Antoni,41.37578,2.16537,Private room,25,3,10,2019-12-22,0.94,1,0
408599,Charming 3bedroom flat with balcony,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.3745,2.1583,Entire home/apt,75,1,333,2020-01-29,3.48,1,298
410159,Barcelona Center 7 people Apartment,2041901,Dani,Eixample,el Fort Pienc,41.39989,2.1753,Entire home/apt,125,3,100,2019-11-24,1.05,16,0
412649,Cozy flat by the Magic Fountain,542867,Gabriela & Miguel,Sants-Montjuïc,la Font de la Guatlla,41.37112,2.14866,Entire home/apt,82,2,173,2020-01-02,1.82,2,275
414786,Centric Double Room-Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39154,2.16766,Private room,28,5,163,2020-01-08,1.71,6,75
417239,2 DOUBLES BEDROOMS FLAT IN GRACIA,2074943,Kris,Gràcia,la Vila de Gràcia,41.40228,2.15742,Entire home/apt,97,30,95,2020-01-15,1.16,1,247
424137,Spacious apartment just by Las Ramblas,2108468,Pau,Ciutat Vella,el Raval,41.37949,2.17429,Hotel room,200,1,18,2018-07-27,0.21,11,0
425639,House with garden,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40725,2.14678,Entire home/apt,400,5,53,2019-10-16,0.77,1,341
430585,Beautiful apartment in the heart of the Gothic,2108468,Pau,Ciutat Vella,el Raval,41.37841,2.17479,Hotel room,200,2,15,2018-08-09,0.18,11,74
431331,NEW APARTMENT IN GRACIA NEIGBOURHOO,400416,Cens Sl,Gràcia,la Vila de Gràcia,41.40098,2.15514,Entire home/apt,48,90,10,2017-11-02,0.18,5,355
432482,PENTHOUSE PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39288,2.16313,Entire home/apt,180,3,229,2020-02-16,2.46,2,72
437886,Centric Apartment in Barcelona 2,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.3912,2.17238,Private room,50,2,246,2019-07-27,2.61,2,2
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39776,2.18173,Private room,45,3,116,2019-11-30,1.23,2,346
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40002,2.1579,Entire home/apt,126,2,258,2020-02-12,2.77,1,233
440427,Just Next to Sagrada Familia!!!,2041901,Dani,Eixample,la Sagrada Família,41.40332,2.17615,Entire home/apt,120,3,87,2020-01-07,0.98,16,262
440840,Cozy room for 3 in city center (Room #2),1457147,Piero,Ciutat Vella,el Raval,41.38012,2.17106,Private room,50,2,106,2020-01-04,1.15,3,218
440841,Cozy room for 2 in city center (Room #3),1457147,Piero,Ciutat Vella,el Raval,41.37855,2.17109,Private room,50,2,90,2019-11-25,1.13,3,185
443110,New apartment center BCN ,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38921,2.15195,Entire home/apt,250,4,39,2019-06-03,0.41,4,365
443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Johanna,Eixample,la Sagrada Família,41.41032,2.17524,Entire home/apt,129,3,96,2020-02-10,1.04,8,283
443909,"BARCELONA GOTICO ,great location",2204578,Francesca,Ciutat Vella,el Barri Gòtic,41.37917,2.17711,Private room,60,4,312,2020-02-10,3.45,1,138
446665,Double and Lovely room in Barcelona.,2218343,Elvira,Sants-Montjuïc,la Font de la Guatlla,41.3684,2.14075,Private room,34,1,52,2019-09-24,0.61,2,84
449854,Center location. Magic terrace. 360º views,1267680,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38734,2.18018,Entire home/apt,120,3,124,2020-02-01,1.32,5,232
451758,"Bright, elegant loft in center town",1267680,Victor,Ciutat Vella,el Raval,41.38139,2.16692,Entire home/apt,110,3,119,2020-01-03,1.27,5,244
456333,DOUBLE ROOM with WIFI,2268672,Bruna,Eixample,la Dreta de l'Eixample,41.39731,2.17468,Private room,28,1,43,2017-11-01,0.46,1,0
457195,Cozy apartment with 3 bedrooms,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39317,2.1709,Entire home/apt,214,1,13,2020-02-02,0.33,16,208
459502,Cozzy bedroom next to plz catalunya,2242469,Juan,Eixample,Sant Antoni,41.38191,2.16332,Private room,50,2,29,2019-10-27,0.43,1,347
462012,Separate studio with its own garden,2296262,Nona,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41385,2.11029,Private room,35,2,22,2020-02-02,0.24,1,265
462062,CLOSE TO LA FIRA PL ESPAÑA /INCL BRKFAST,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.37973,2.15158,Private room,37,3,105,2019-09-15,1.57,2,1
462557,Large room and light. balcony (red),2298462,Juan Carlos,Eixample,Sant Antoni,41.38465,2.16216,Private room,33,2,67,2019-08-18,0.73,1,0
463880,On the beach - Poblenou,2304846,Ninona,Sant Martí,el Poblenou,41.39898,2.20756,Entire home/apt,90,2,135,2019-12-07,1.48,3,221
468912,lovely double bedroom in barcelona,1923383,Kenneth,Gràcia,la Vila de Gràcia,41.39669,2.15623,Private room,35,2,107,2020-01-31,3.25,1,184
469177,Cozy apartment in Paralel for 8,1432835,Angel,Sants-Montjuïc,el Poble Sec,41.37501,2.16009,Entire home/apt,90,3,193,2020-01-13,2.10,36,167
469710,BOHEMIAN  LOFT 4 RENT CLOSE PASEO GRACIA,1995385,Ana,Eixample,la Dreta de l'Eixample,41.39541,2.16995,Entire home/apt,100,3,55,2016-10-28,0.58,3,332
471669,El Poblenou* House @ Barcelona,1481173,Ciprian & Rose,Sant Martí,el Poblenou,41.39832,2.19995,Private room,80,1,63,2019-06-02,0.77,1,227
472062,close to Paseo de Gracia.,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39822,2.16081,Entire home/apt,175,3,33,2019-08-26,0.66,5,317
473395,Walking distance to Paseo de Gracia,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39871,2.15292,Entire home/apt,180,5,47,2020-02-02,0.78,5,110
473459,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39851,2.15304,Entire home/apt,175,3,20,2019-06-03,0.42,5,56
474669,Confort Apartment 2 Bedrooms WIFI,2353086,Oscar,Sants-Montjuïc,Sants - Badal,41.37878,2.12902,Entire home/apt,105,3,59,2019-12-23,0.64,1,332
475786,Room to rent in beautiful apartment,2358821,Anna Micaela,Gràcia,Vallcarca i els Penitents,41.41101,2.1465,Private room,75,7,0,,,1,365
477256,lightful apartment in poblenou',2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40065,2.19487,Private room,15,4,191,2020-01-12,2.04,2,355
478173,"Penthouse in Barcelona, Sun terrace",1724144,Promociones Andreo SL,Sants-Montjuïc,la Bordeta,41.37228,2.1423,Entire home/apt,150,3,49,2019-10-28,0.52,1,259
478616,Retrome Barcelona,726695,Retrome,Eixample,la Dreta de l'Eixample,41.39594,2.1692,Private room,150,1,4,2019-09-09,0.07,1,360
478951,Sagrada Familia area - Sicilia,135703,Nick,Eixample,el Fort Pienc,41.39806,2.17773,Entire home/apt,180,2,85,2019-10-14,0.92,13,290
479567,ATTIC with swimming-pool BARCELONA,359780,Antonio,Eixample,el Fort Pienc,41.39563,2.17745,Entire home/apt,100,31,8,2014-07-30,0.09,1,170
480975,Cozy loft with a big terrace!,2272146,Javi,Sants-Montjuïc,el Poble Sec,41.37205,2.16569,Private room,50,1,0,,,1,0
481739,The Gaudi Suites II,2320210,Ale & Patrick,Eixample,la Dreta de l'Eixample,41.39634,2.16651,Entire home/apt,128,1,22,2020-02-11,0.53,48,238
484390,MONTHLY COZY SUNNY - SAGRADA FAM.,2397234,Alicia,Eixample,la Sagrada Família,41.40227,2.17517,Entire home/apt,25,32,90,2020-01-27,0.96,3,134
487233,BOHEMIAN PENTHOUSE DUPLEX + 2 BIKES,2411278,Anna & Marcos,Sants-Montjuïc,el Poble Sec,41.37059,2.16522,Entire home/apt,160,4,218,2020-01-18,2.39,2,0
488341,Single bedroom in the middle of BCN´,9535595,Adrian,Ciutat Vella,el Barri Gòtic,41.37931,2.17608,Private room,30,3,273,2020-01-02,2.91,1,270
490517,The Sagrada Penthouse,2320210,Ale & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40555,2.16905,Entire home/apt,137,1,29,2020-02-08,0.65,48,230
490803,Plaza Sagrada Familia apartmen(1-6),2320210,Ale & Patrick,Eixample,la Sagrada Família,41.40288,2.17184,Entire home/apt,163,1,68,2020-02-02,0.97,48,223
490853,Private Balcony in Sagrada Familia,2426746,Joel Giraldo,Eixample,la Sagrada Família,41.40473,2.17395,Private room,19,1,490,2020-01-20,5.22,4,324
492963,Habitaciones de matrimonio  con balcon!,2436080,Angela,Horta-Guinardó,el Guinardó,41.4169,2.17411,Private room,30,1,10,2020-01-02,0.89,1,0
493122,lightful apartment in poblenou,2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40018,2.19436,Private room,14,3,190,2020-01-23,2.03,2,355
494834,Sant Pau Barcelona Suites,2320210,Ale & Patrick,Horta-Guinardó,el Baix Guinardó,41.41029,2.17108,Entire home/apt,99,1,31,2020-01-23,0.70,48,251
496997,Lovely & Elegant Apartment in Eixample 1-2,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,140,3,211,2020-02-01,2.26,36,287
497545,Delightful & Elegant close to Paseo de Gracia,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,130,3,161,2020-01-06,1.73,36,277
498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Raval,41.38196,2.17187,Entire home/apt,39,32,9,2019-08-21,0.10,35,273
498632,Prime location. Barcelona Apartment,71615,Mireia And Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.15894,Entire home/apt,75,1,71,2020-01-31,1.02,24,281
502436,FANTASTIC RAMBLAS,2262273,Rosa,Ciutat Vella,el Barri Gòtic,41.37948,2.17666,Entire home/apt,140,33,3,2014-08-28,0.03,17,365
503765,New and sunny apartment at Sagrada Familia,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39795,2.17166,Entire home/apt,150,6,83,2020-02-09,0.90,1,129
504653,Double bed in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.36985,2.14287,Private room,35,2,388,2020-01-03,4.17,3,270
504860,Double room in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.37113,2.14468,Private room,35,2,369,2020-01-26,4.26,3,302
507074,Lovely & Sunny apartment in Center,2042948,Lucia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38639,2.18358,Private room,53,2,382,2020-01-31,4.12,1,74
507667,Habitación cerca sagrada familia-2,2176121,Rosa María,Eixample,el Fort Pienc,41.39625,2.18191,Private room,60,3,84,2019-07-28,1.05,2,279
507972,House with pool in Heart Gracia! ,2303967,Anna,Gràcia,la Vila de Gràcia,41.40764,2.15373,Entire home/apt,500,5,53,2019-08-26,0.67,1,73
508212,Central Atico Apartment with Private Terrace,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39112,2.1561,Entire home/apt,138,4,71,2020-01-06,0.76,1,42
508685,Single room in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.36957,2.14463,Private room,25,2,317,2020-02-08,3.61,3,292
509048,BIG OFFER!! ROOM PARK GUELL-20 eurs,885134,Maite,Gràcia,el Coll,41.41676,2.14768,Private room,17,1,21,2019-12-19,0.23,5,308
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42255,2.18061,Entire home/apt,140,3,23,2017-08-14,0.28,2,167
511739,sfp1 NICE 2 BED ACOMODIS APARTMENT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40238,2.17082,Entire home/apt,76,1,7,2019-09-03,0.08,132,365
512368,COZY & SUNNY ROOM,1687383,Juanmi,Ciutat Vella,el Raval,41.37702,2.17117,Private room,30,13,42,2019-04-30,0.47,2,353
512666,"BCN-RENTALS RAMBLA 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.3792,2.16749,Entire home/apt,210,6,63,2020-02-09,0.75,6,255
512737,"BCN-RENTALS RAMBLA 3, just 10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37733,2.16635,Entire home/apt,140,6,20,2019-12-10,0.25,6,287
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.40012,2.1756,Entire home/apt,200,2,51,2019-12-23,0.56,12,199
514572,ENJOY BARCELONA IN A HUGE APARTMENT,2534420,Roser,Sants-Montjuïc,Hostafrancs,41.37964,2.14382,Entire home/apt,172,2,78,2020-02-02,1.44,1,253
515724,Double Room / Marina & Beach,2540353,Josep Mª,Sant Martí,el Parc i la Llacuna del Poblenou,41.39497,2.18936,Private room,38,3,145,2020-01-02,1.76,1,323
515729,Stay close to Sagrada Family temple,2540372,Antonio,Eixample,la Sagrada Família,41.40574,2.17556,Private room,68,3,7,2019-06-09,0.16,1,365
516102,Barcelona International Stop !!!,1332544,Ramon,Eixample,la Nova Esquerra de l'Eixample,41.38083,2.14678,Private room,40,2,60,2020-02-03,0.67,1,58
516340,Paseo de Gracia/Plaza Catalunya I,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.39033,2.16812,Entire home/apt,165,2,64,2018-02-05,0.69,8,59
517407,Luxury Apartment Sagrada Familia,1093718,Alexey,Eixample,el Fort Pienc,41.3994,2.17722,Entire home/apt,234,2,85,2020-02-02,0.92,12,184
518247,Ideal apartment in central,2551150,Juan Maria,Eixample,Sant Antoni,41.37714,2.16209,Entire home/apt,135,2,51,2019-10-27,0.57,1,328
519566,Comfy double room Barcelona Center,1206797,Juan Miguel,Ciutat Vella,el Barri Gòtic,41.3811,2.17891,Private room,40,31,32,2019-05-10,0.35,2,259
519631,Great location 1870´s charming home,1009636,Charles,Eixample,la Dreta de l'Eixample,41.3934,2.17302,Entire home/apt,198,1,430,2020-02-09,5.32,1,193
520389,Great Design apartment in Barcelona center,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3888,2.15898,Entire home/apt,150,3,202,2020-02-02,2.19,36,243
522705,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,Eixample,la Dreta de l'Eixample,41.39672,2.16975,Entire home/apt,81,4,122,2020-01-11,1.55,1,158
522987,"Room,  Bikes and views! DOBLE",1697782,Jóse,Eixample,el Fort Pienc,41.39968,2.1817,Private room,18,3,242,2020-01-20,2.61,3,119
524582,Lovely Loft in Gothic Barcelona,1968590,Manel,Ciutat Vella,el Barri Gòtic,41.38048,2.18022,Entire home/apt,40,90,105,2019-12-17,1.13,2,365
524729,Sagrada Familia up to 6,2579651,"Castro Exclusive XXI, S.L.",Eixample,la Sagrada Família,41.40248,2.1705,Entire home/apt,83,31,175,2019-08-28,1.88,8,263
526016,LOVELY DOUBLE ROOM IN BARCELONA CENTER 1,2585816,Oscar,Eixample,Sant Antoni,41.37831,2.15957,Private room,35,3,146,2020-02-10,4.57,2,85
526094,"Nice, sunny & quite single room in the center",2586242,Gemma,Ciutat Vella,el Raval,41.37847,2.17238,Private room,50,1,40,2020-01-31,0.57,2,152
528979,Suite con mucho encanto!,2598629,Néstor,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3976,2.15404,Private room,36,2,91,2019-12-29,1.22,3,344
529106,Centric and Complete,197737,Alma,Eixample,la Dreta de l'Eixample,41.3914,2.17603,Entire home/apt,80,4,38,2019-12-22,0.46,3,163
531195,Bright four bedroom apartment with balconies,2608724,Hector Antonella Alvaro,Eixample,Sant Antoni,41.37513,2.16751,Entire home/apt,999,3,112,2020-01-27,1.20,3,325
534410,Sagrada familia splendid Attic amazing view,2626568,Caroline,Eixample,el Fort Pienc,41.39841,2.17741,Entire home/apt,180,3,143,2020-01-25,1.79,1,340
534550,Bright three bedroom apartment with balconies,2608724,Hector Antonella Alvaro,Eixample,Sant Antoni,41.37555,2.16683,Entire home/apt,999,3,37,2020-01-02,0.41,3,322
