CODIENS,CODMUNI,NOMENS,ADRECA,MUNICIPI,TELEFON,FAX,TRACTAMENT,NOM,COGNOM1,COGNOM2,PARTITPOL,SEXE,CARREC,CIF,COMARCA,CODCOMARCA,PROVINCIA,CODIPROV,CAPICOM,CENS,CODITIPUS,SUPERFICIE,NOMCURT,ARTICLE,NOMTIPUS,CODIPOSTAL,HORARI,DISSOLT,SIGLACOM,ALTURA,CODIPARE,TIPUSPARE,NOMPARE,E_MAIL,WEB,GENTILICI,LOCALITAT_CP,PARTIT_JUDICIAL,PARTIT_ELECTORAL,DELEGACIO_GOVERN,Y_UTM_ED50,X_UTM_ED50,MUNICAT,AMBIT,SITUA_GEO_MUNICIPI,SITUA_GEO_COMARCA,PLANOL_CARRERS,CP,SALUTACIO,DATA_ACTUALITZACIO,PAÍS,REGION
2590460009,25904,Ajuntament de Castell de Mur,"Carrer del Carme, 46",Castell de Mur,973-651795,973-652594,Il·lm. Sr.,Josep M.,Mullol,Miret,CiU,Alcalde,Alcalde President,P2518100I,Pallars Jussà,8102520002,Lleida,8002550006,N,175,2,63,Castell de Mur,    ,Municipis,25632,tots els dies de 9h-14h,N,PJ,532,,,,ajuntament@castellmur.cat,http://www.castellmur.cat,,Guàrdia de Noguera (Castell de Mur),Tremp,Tremp,Alt Pirineu i Aran,4662400,324550,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2590460009,Alt Pirineu i Aran,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25904&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|25&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=259046,259046,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2506420002,25064,Ajuntament de Castellar de la Ribera,"Ctra. Solsona a Bassella, km 10,5",Castellar de la Ribera,973-481640,973-481666,Il·lma. Sra.,M. Claustre,Sunyer,Cantons,CiU,Alcaldessa,Alcaldessa Presidenta,P2507600A,Solsonès,8103500000,Lleida,8002550006,N,142,2,60.27,Castellar de la Ribera,    ,Municipis,25289,,N,SL,657,,,,ajuntament@castellarribera.ddl.net,http://castellarribera.ddl.net,,Castellar de la Ribera,Solsona,La Seu d'Urgell,Catalunya Central,4653650,368925,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2506420002,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25064&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|35&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250642,250642,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
0805220002,08052,Ajuntament de Castellar de n'Hug,"Pl. Ajuntament, s/n",Castellar de n'Hug,93-8257050,93-8257066,Il·lm. Sr.,Salvador,Juncà,Armengou,CiU,Alcalde,Alcalde President,P0805100E,Berguedà,8101410007,Barcelona,8000840003,N,157,2,46.83,Castellar de n'Hug,    ,Municipis,08696,,N,BD,1395,,,,castellarh@diba.cat,http://www.castellar.diba.es/,castellanesos,Castellar de n'Hug,Berga,Berga,Catalunya Central,4681886,419099,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805220002,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08052&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|14&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080522,80522,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0805000000,08050,Ajuntament de Castellar del Riu,Rectoria,Castellar del Riu,93-8212775,93-8220050,Il·lm. Sr.,Adrià,Solé,Giralt,CiU,Alcalde,Alcalde President,P0804900I,Berguedà,8101410007,Barcelona,8000840003,N,176,2,32.89,Castellar del Riu,    ,Municipis,08619,dijous de 17h-19h / div. de 9h-13h i de 17h-18h,N,BD,920,,,,castellarr@diba.cat,http://www.diba.es/municipis/munview.asp?Ine=08050&Vista=1,castellanencs,Llinars (Castellar del Riu),Berga,Berga,Catalunya Central,4665355,393385,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805000000,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08050&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|14&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080500,80500,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0805170005,08051,Ajuntament de Castellar del Vallès,"Pg. Tolrà, 1",Castellar del Vallès,93-7144040,93-7144093,Il·lm. Sr.,Ignasi,Gimenez,Renom,SDC-PSC-CP,Alcalde,Alcalde President,P0805000G,Vallès Occidental,8104020002,Barcelona,8000840003,N,23633,2,45.17,Castellar del Vallès,    ,Municipis,08211,"tots els dies de 8h-21,30h i dissabte de 9h-14h",N,VC,331,,,,ajuntament@castellarvalles.cat,http://www.castellarvalles.cat,castellarencs,Castellar del Vallès,Sabadell,Sabadell,Barcelona,4607721,424014,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805170005,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08051&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|40&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080517,80517,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0805380001,08053,Ajuntament de Castellbell i el Vilar,"Joaquim Borràs, 40",Castellbell i el Vilar,93-8340350,93-8282122,Il·lma. Sra.,Montserrat,Badia,Moreno,PSC-CP,Alcaldessa,Alcaldessa Presidenta,P0805200C,Bages,8100750006,Barcelona,8000840003,N,3584,2,45.17,Castellbell i el Vilar,    ,Municipis,08296,"tots els dies de 8h a 14,45h",N,BG,178,,,,castellbell@diba.cat,http://www.castellbellielvilar.cat,castellvilarencs,El Borràs (Castellbell i el Vilar),Manresa,Manresa,Catalunya Central,4609500,405500,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805380001,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08053&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|07&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080538,80538,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
0805430008,08054,Ajuntament de Castellbisbal,"Av. Pau Casals, 9",Castellbisbal,937720225,937721307,Il·lm. Sr.,Joan,Playà,Guirado,AxC,Alcalde,Alcalde President,P0805300A,Vallès Occidental,8104020002,Barcelona,8000840003,N,12277,2,31.04,Castellbisbal,    ,Municipis,08755,tots els dies de 8h-15h,N,VC,132,,,,alcaldia@castellbisbal.cat,http://www.castellbisbal.cat,castellbisbalencs,Castellbisbal,Rubí,Terrassa,Barcelona,4592180,415031,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805430008,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08054&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|40&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080543,80543,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0805560009,08055,Ajuntament de Castellcir,"Plaça de l'Era, 5",Castellcir,93-8668151,93-8666428,Il·lm. Sr.,Eduard,Guiteras,Paré,ERC-AM,Alcalde,Alcalde President,P0805400I,Moianès,8104240003,Barcelona,8000840003,N,726,2,33.96,Castellcir,    ,Municipis,08183,,N,MO,773,,,,castellcir@diba.cat,http://castellcir.diba.es/,castellcirencs,Castellcir,Vic,Vic,Catalunya Central,4623700,429325,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805560009,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08055&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|42&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080556,80556,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2506740003,25067,Ajuntament de Castelldans,"Passeig Moragues, 21",Castelldans,973-120002,973-120542,Il·lm. Sr.,Conrad,Llovera,Sala,CiU,Alcalde,Alcalde President,P2507900E,Garrigues,8101890004,Lleida,8002550006,N,958,2,64.69,Castelldans,    ,Municipis,25154,"tots els dies de 9h-13,30h i de 17h-20h",N,GG,353,,,,ajuntament@castelldans.cat,http://www.castelldans.cat,castelldanencs,Castelldans,Lleida,Lleida,Lleida,4596700,313625,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2506740003,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25067&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|18&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250674,250674,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0805690004,08056,Ajuntament de Castelldefels,"Pl. Església, 1",Castelldefels,93-6651150,93-6657714,Il·lma. Sra.,Candela,López,Tagliafico,ICV-MOVEM,Alcaldessa,Alcaldessa Presidenta,P0805500F,Baix Llobregat,8101150006,Barcelona,8000840003,N,64892,2,12.81,Castelldefels,    ,Municipis,08860,,N,BT,3,,,,e-oac@castelldefels.org,http://www.castelldefels.org/,castelldefelencs,Castelldefels,Gavà,L'Hospitalet de Llobregat,Barcelona,4570300,414300,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805690004,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08056&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|11&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080569,80569,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
0805810007,08058,Ajuntament de Castellet i la Gornal,"Rosselló, 19-23",Castellet i la Gornal,977-670326,977-670277,Il·lm. Sr.,Miguel,Delgado,Almansa,PSC-CP,Alcalde,Alcalde President,P0805700B,Alt Penedès,8100380001,Barcelona,8000840003,N,2193,2,47.19,Castellet i la Gornal,    ,Municipis,08729,,N,AP,137,,,,castellet@diba.cat,http://www.castelletilagornal.net/,castelletencs,La Gornal (Castellet i la Gornal),Vilanova i la Geltrú,Vilanova i la Geltrú,Barcelona,4568150,382150,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805810007,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08058&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|03&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080581,80581,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1704640003,17046,Ajuntament de Castellfollit de la Roca,"Pl. St. Roc, 2",Castellfollit de la Roca,972-294003,972-294178,Il·lm. Sr.,Miquel,Reverter,Tres,ERC-AM,Alcalde,Alcalde President,P1705100D,Garrotxa,8101920002,Girona,8001760009,N,970,2,0.67,Castellfollit de la Roca,    ,Municipis,17856,,N,GX,296,,,,ajuntament@castellfollit.cat,http://www.castellfollitdelaroca.org,castellfollitencs,Castellfollit de la Roca,Olot,Olot,Girona,4674450,462925,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704640003,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17046&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|19&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170464,170464,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0806080001,08060,Ajuntament de Castellfollit de Riubregós,"Major, 10",Castellfollit de Riubregós,938693031,938693125,Il·lm. Sr.,Ramon,Ibañez,Closa,CiU,Alcalde,Alcalde President,P0805900H,Anoia,8100690004,Barcelona,8000840003,N,165,2,26.27,Castellfollit de Riubregós,    ,Municipis,08281,dill. i dime. 9h-13h i 16h-20h / dij. 9h-13h,N,AI,467,,,,castellfollitr@diba.cat,http://www.riubregos.cat/index.jsp.htm,castellfollitencs,Castellfollit de Riubregós,Igualada,Igualada,Catalunya Central,4626295,370305,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806080001,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08060&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|06&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080608,80608,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0805940003,08059,Ajuntament de Castellfollit del Boix,"Pl. Ajuntament, s/n",Castellfollit del Boix,93-8356033,93-8356033,Il·lm. Sr.,Celestí,Rius,Prat,ICB,Alcalde,Alcalde President,P0805800J,Bages,8100750006,Barcelona,8000840003,N,448,2,59.29,Castellfollit del Boix,    ,Municipis,08255,,N,BG,700,,,,castellfollitb@diba.cat,http://www.castellfollitdelboix.cat,castellfollitencs,Castellfollit del Boix,Manresa,Manresa,Catalunya Central,4613712,390600,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0805940003,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08059&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|07&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080594,80594,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0806150006,08061,Ajuntament de Castellgalí,"Av. Montserrat, s/n",Castellgalí,93-8330021,93-8331121,Il·lm. Sr.,Cristòfol,Gimeno,Iglesias,PSC-CP,Alcalde,Alcalde President,P0806000F,Bages,8100750006,Barcelona,8000840003,N,1995,2,17.29,Castellgalí,    ,Municipis,08297,,N,BG,266,,,,castellgali@diba.cat,http://www.castellgali.cat,castellgalinencs,Castellgalí,Manresa,Manresa,Catalunya Central,4614525,403800,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806150006,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08061&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|07&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080615,80615,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0806200000,08062,Ajuntament de Castellnou de Bages,"Pl. Església, s/n",Castellnou de Bages,93-8272091,93-8320509,Il·lm. Sr.,Francesc,Martínez,Vilaseca,CP,Alcalde,Alcalde President,P0806100D,Bages,8100750006,Barcelona,8000840003,N,1287,2,29.74,Castellnou de Bages,    ,Municipis,08251,dill. a div. 10h-13h i dilluns i dijous 17h-19h,N,BG,469,,,,castellnou@diba.cat,http://www.castellnoudebages.cat,castellnouencs,Castellnou de Bages,Manresa,Manresa,Catalunya Central,4632297,403508,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806200000,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08062&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|07&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080620,80620,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2506800000,25068,Ajuntament de Castellnou de Seana,"Pl. Major, 1",Castellnou de Seana,973-320705,973-320705,Il·lm. Sr.,Jordi,Llanes,Valls,CiU,Alcalde,Alcalde President,P2508000C,Pla d'Urgell,8102710007,Lleida,8002550006,N,736,2,16.32,Castellnou de Seana,    ,Municipis,25265,"Tots els dies de 8 a 15,30",N,PU,269,,,,ajuntament@castellnouseana.ddl.net,http://castellnouseana.ddl.net,castellnouencs,Castellnou de Seana,Cervera,Lleida,Lleida,4612875,331100,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2506800000,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25068&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|28&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250680,250680,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2506930008,25069,Ajuntament de Castelló de Farfanya,"Pl. Major, 1",Castelló de Farfanya,973-428007,973-428150,Il·lma. Sra.,Cristina,Lafay,Bertran,ICF-AM,Alcaldessa,Alcaldessa Presidenta,P2508100A,Noguera,8102340003,Lleida,8002550006,N,556,2,52.72,Castelló de Farfanya,    ,Municipis,25136,tots els dies de 9h-16h,N,NG,358,,,,ajuntament@castellofarfanya.ddl.net,http://castellofarfanya.ddl.net/,castellonins,Castelló de Farfanya,Balaguer,Balaguer,Lleida,4632400,311400,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2506930008,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25069&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250693,250693,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
1704700000,17047,Ajuntament de Castelló d'Empúries,"Pl. Joc de la Pilota, 1",Castelló d'Empúries,972-250426,972-156062,Il·lm. Sr.,Salvi,Güell,Bohigas,,Alcalde,Alcalde President,P1705200B,Alt Empordà,8100220002,Girona,8001760009,N,10784,2,42.25,Castelló d'Empúries,    ,Municipis,17486,,N,AE,17,,,,ajuntament@castello.cat,http://www.castello.cat,castellonins,Castelló d'Empúries,Figueres,Figueres,Girona,4678800,506175,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704700000,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17047&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|02&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170470,170470,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0806360009,08063,Ajuntament de Castellolí,"Avinguda de la Unió, 60",Castellolí,93-8084000,93-8083111,Il·lm. Sr.,Joan,Serra,Muset,PUC-AM,Alcalde,Alcalde President,P0806200B,Anoia,8100690004,Barcelona,8000840003,N,573,2,25.3,Castellolí,    ,Municipis,08719,tots els dies de 8h-14h,N,AI,415,,,,castelloli@diba.cat,http://www.anoia.net/castello.htm,castellolinencs,Castellolí,Igualada,Igualada,Catalunya Central,4606199,391782,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806360009,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08063&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|06&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080636,80636,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
1704860009,17048,Ajuntament de Castell-Platja d'Aro,"Mossèn C. Verdaguer, 4",Castell-Platja d'Aro,972-817284,972-825553,Il·lm. Sr.,Joan,Giraut,Cot,CiU,Alcalde,Alcalde President,P1705300J,Baix Empordà,8101080001,Girona,8001760009,N,10567,2,21.68,Castell-Platja d'Aro,    ,Municipis,17250,dilluns a divendres de 8h-15h,N,BM,5,,,,ajuntament@platjadaro.cat,http://www.platjadaro.com/,castellarencs i platjarencs,Platja d'Aro (Castell-Platja d'Aro),Sant Feliu de Guíxols,La Bisbal d'Empordà,Girona,4629715,505665,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1704860009,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17048&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|10&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170486,170486,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2507070005,25070,Ajuntament de Castellserà,"Av. Catalunya, 4",Castellserà,973-610005,973-610311,Il·lm. Sr.,Marcel,Pujol,Coll,CiU,Alcalde,Alcalde President,P2508200I,Urgell,8103850006,Lleida,8002550006,N,1030,2,15.86,Castellserà,    ,Municipis,25334,Tots els dies de 8 a 14,N,UR,267,,,,ajuntament@castellsera.ddl.net,http://castellsera.ddl.net/,castellseranins,Castellserà,Balaguer,Balaguer,Lleida,4623800,332800,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2507070005,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25070&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|38&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250707,250707,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0806410007,08064,Ajuntament de Castellterçol,"Pl. Vella, 3",Castellterçol,93-8666188,93-8666268,Il·lm. Sr.,Isaac,Burgos,Lozano,CeP,Alcalde,Alcalde President,P0806300J,Moianès,8104240003,Barcelona,8000840003,N,2351,2,31.76,Castellterçol,    ,Municipis,08183,,N,MO,726,,,,castelltersol@diba.cat,http://www.castelltersol.cat,castellterçolencs,Castellterçol,Granollers,Granollers,Catalunya Central,4622611,427049,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0806410007,Comarques Centrals,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08064&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|42&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080641,80641,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
